event_id,type,date,damage_cost,description1,description
5695812,Thunderstorm Wind,31-MAY-99 03:00:00,,,Several large trees down across Hwy 8.
5689891,Thunderstorm Wind,14-APR-99 16:15:00,5K,,Several trees were blown down across the parish.
5687725,Thunderstorm Wind,13-MAR-99 07:55:00,20K,,Roofs were blown off of two houses.
5687968,Thunderstorm Wind,27-FEB-99 16:30:00,5K,,Several trees and power lines were blown down.
5695289,Hail,04-MAY-99 22:15:00,,,
5695288,Hail,04-MAY-99 21:55:00,,,
5686372,Thunderstorm Wind,02-MAR-99 18:10:00,,,
5686373,Thunderstorm Wind,02-MAR-99 18:40:00,,,
5686374,Thunderstorm Wind,02-MAR-99 18:42:00,,,
5687633,Hail,02-MAR-99 19:45:00,25K,,Golfball size hail caused damage to a few roofs and automobiles.
5687634,Thunderstorm Wind,02-MAR-99 19:45:00,2K,,Several trees were blown down.
5687635,Thunderstorm Wind,02-MAR-99 19:45:00,10K,,Several power lines were blown down throughout the parish.
5687636,Hail,02-MAR-99 19:58:00,25K,,Golfball size hail caused damage to a few homes and automobiles.
5687637,Hail,02-MAR-99 20:00:00,30K,,Golfball size hail caused damaged to several homes and automobiles.
5687638,Thunderstorm Wind,02-MAR-99 20:15:00,,,
5686364,Hail,25-MAR-99 00:35:00,,,Hail covered the ground completely.
5686361,Thunderstorm Wind,02-MAR-99 19:02:00,175K,,A thunderstorm complex blew through Ouachita Parish producing straight line wind damage from a downdraft dominant squall line.  Damage path was along a narrow path that started in extreme northeast Monroe along Highway 80 and moved east southeast across Highway 594 ending just north of I-20.  One strapped down mobile home was picked up and moved 25 feet off a cinder block foundation.  One Texaco station had windows blown out and a storage shed destroyed.  A car repair shop next to the station had wooden roof blown off to the east while the north and south cinder block walls collapsed.  Nearly 10 cars were damaged at this location as well.  The Ouachita Parish High School had the northwest corner of the gym roof removed and several areas of damage to the western portion of the roof occurred.  A basketball game was in progress in the gym with 200 people attending.  They took shelter in the school hallways.  There were 2 injuries.  All of the debris was blown from west to northwest to east southeast showing a divergent pattern.
5690220,Thunderstorm Wind,26-APR-99 13:12:00,30K,,A few trees and powerlines down.  A roof was removed from a two story home.
5689980,Hail,04-APR-99 17:45:00,,,
5689985,Hail,04-APR-99 21:50:00,,,
5691213,Thunderstorm Wind,26-APR-99 14:45:00,15K,,Minor injuries were received when a tree fell on a mobile home.  One man was inside the mobile home while one was working on an air conditioner outside.
5681642,Tornado,21-JAN-99 22:00:00,500K,,A combined fifty house trailers and houses were completely destroyed by this tornado. Hundreds of trees were either downed or snapped off. A metal fishing boat was wrapped around a tree. Many cotton hoppers were flipped over several times. Vehicles were thrown 250 to 300 feet
5701982,Thunderstorm Wind,10-MAY-99 11:20:00,.25K,,The Pointe Coupee Shieriff's Office reported a few trees blown down.
5687632,Thunderstorm Wind,02-MAR-99 19:45:00,10K,,A few power lines were blown down.
5687642,Thunderstorm Wind,08-MAR-99 18:40:00,5K,,Several trees were blown down.
5687644,Hail,08-MAR-99 19:00:00,,,
5687645,Hail,08-MAR-99 20:30:00,,,
5687646,Hail,08-MAR-99 21:30:00,,,
5687641,Hail,08-MAR-99 18:40:00,,,
5681562,Thunderstorm Wind,21-JAN-99 20:30:00,10K,,Trees and power lines were blown down across the county.
5681563,Tornado,21-JAN-99 21:07:00,,,Tornado was spotted by local law enforcement in an open field.
5687967,Thunderstorm Wind,27-FEB-99 16:15:00,2K,,Several trees were blown down throughout the Parish.
5686610,Thunderstorm Wind,08-MAR-99 22:10:00,40K,,Several homes and camps received damage. The roof was blown off of a boat house. Several trees were blown down.
5689724,Hail,09-FEB-99 16:45:00,,,
5687528,Thunderstorm Wind,02-MAR-99 19:00:00,15K,,Several mobile homes received damage.
5686368,Thunderstorm Wind,04-MAR-99 19:00:00,,,
5686369,Thunderstorm Wind,04-MAR-99 19:00:00,,,
5686458,Thunderstorm Wind,02-MAR-99 18:40:00,,,Trees down across Hwy 84 and Hwy 156.
5686468,Thunderstorm Wind,02-MAR-99 19:15:00,,,
5686469,Hail,02-MAR-99 19:28:00,,,
5714089,Thunderstorm Wind,31-AUG-99 16:30:00,8K,Roof blown off a barn and a storage shed was blown over.,
5713588,Thunderstorm Wind,09-AUG-99 21:15:00,2K,,Several trees were blown down.
5713589,Hail,09-AUG-99 21:15:00,,,
5713590,Hail,09-AUG-99 21:20:00,,,
5713591,Thunderstorm Wind,09-AUG-99 21:44:00,10K,,Numerous power lines were blown down.
5690052,Hail,05-APR-99 00:24:00,,,
5690216,Thunderstorm Wind,26-APR-99 13:02:00,,,Numerous trees and powerlines down.
5690217,Thunderstorm Wind,26-APR-99 13:10:00,,,Numerous trees and powerlines down.
5711938,Thunderstorm Wind,27-JUL-99 18:20:00,2K,Trees and power lines down.,
5697507,Thunderstorm Wind,10-MAY-99 08:30:00,10K,Numerous trees and power lines were reported downed across Rapides Parish. In Buckeye, one or two cars had windows broken from flying debris.
5716530,Thunderstorm Wind,24-AUG-99 14:00:00,.5K,,Awning blown off of mobile home.
5695190,Hail,04-MAY-99 21:40:00,,,
5714072,Thunderstorm Wind,20-AUG-99 14:10:00,5K,Trees were blown down along Highway 454 near Lecompte.,
5681643,Tornado,21-JAN-99 22:30:00,200K,,Eight 18-wheelers and several cars were blown off of Interstate 20 just east of Tallulah. Five power transmission towers were toppled. Many trees were uprooted or split. A large road sign and a television antenna were bent over by winds. Shingles were removed from a motel roof. Part of metal awning was torn off of a gas station roof. This tornado continued into Warren County Mississippi.
5689975,Thunderstorm Wind,03-APR-99 19:05:00,,,Numerous power outages from downed trees and powerlines.
5681645,Tornado,21-JAN-99 21:45:00,,,
5681646,Thunderstorm Wind,21-JAN-99 22:15:00,5K,,Numerous trees were blown down.
5689978,Hail,04-APR-99 17:15:00,,,Nickel sized hail was three inches deep in some sections of town.
5681640,Tornado,21-JAN-99 22:00:00,10K,,One house received minor structural damage and one storage shed was damaged. A thirty foot tall antenna was blown down and approximately ten trees were uprooted.
5690101,Thunderstorm Wind,26-APR-99 13:45:00,15K,,Several trees and power lines were blown down.
5690102,Thunderstorm Wind,26-APR-99 13:45:00,2K,,Several trees were blown down.
5702360,Thunderstorm Wind,30-MAY-99 15:05:00,.25K,,The Pointe Coupee Sheriff's Office reported a few trees down along Louisiana Highway 1.
5697491,Hail,09-MAY-99 16:30:00,,,
5690106,Thunderstorm Wind,26-APR-99 14:20:00,10K,,A few trees were blown down. One tree was blown down onto a house.
5695301,Hail,05-MAY-99 18:55:00,,,
5687529,Thunderstorm Wind,02-MAR-99 19:15:00,30K,,A few small planes were overturned at the airport.
5699773,Hail,05-MAY-99 17:30:00,25K,,Golfball size hail caused minor damage to several homes and automobiles.
5699774,Hail,05-MAY-99 19:00:00,20K,,Golfball size hail caused minor damage to a few homes and automobiles.
5695824,Thunderstorm Wind,26-MAY-99 19:05:00,,,Trees down at intersection of Hwy 505 and Hwy 126.
5690104,Thunderstorm Wind,26-APR-99 14:30:00,5K,,Several trees and power lines were blown down.
5697508,Thunderstorm Wind,10-MAY-99 10:50:00,10K,Numerous trees and power lines were blown down across Avoyelles Parish, especially near Effie.
5701981,Thunderstorm Wind,10-MAY-99 12:15:00,.5K,,The West Feliciana Parish Sheriff's Office reported several trees blown down.
5684445,Tornado,21-JAN-99 20:01:00,1M,A small, yet powerful tornado moved across southern sections of Alexandria.  Touching down southwest of Highway 71
5684451,Hail,22-JAN-99 11:35:00,,,
5690143,Thunderstorm Wind,26-APR-99 13:50:00,5K,,Numerous trees down.  One home suffered minor damage when a tree fell across it.
5690144,Thunderstorm Wind,26-APR-99 12:40:00,,,Numerous trees and powerlines down.
5690145,Thunderstorm Wind,26-APR-99 13:00:00,,,Numerous trees and powerlines down.
5690141,Thunderstorm Wind,26-APR-99 12:02:00,10K,,Numerous trees blown down.  A roof was blown off a business in town.
5681960,Tornado,22-JAN-99 05:49:00,,,Tornado occurred over an unpopulated wooded area.
5681961,Tornado,22-JAN-99 06:05:00,,,Tornado occurred over an unpopulated wooded area.
5681963,Tornado,22-JAN-99 05:52:00,,,Tornado occurred over an unpopulated wooded area.
5681964,Tornado,22-JAN-99 06:30:00,,,Tornado occurred over an unpopulated wooded area.
5681965,Tornado,22-JAN-99 12:09:00,,,Tornado occurred over an unpopulated wooded swamp area.
5681966,Tornado,22-JAN-99 12:10:00,,,Tornado occurred over an unpopulated wooded area.
5681162,Thunderstorm Wind,02-JAN-99 04:38:00,.5K,,The Pointe Coupee Sheriff's Office reported several trees blown down.
5696272,Hail,04-APR-99 03:45:00,,,
5696273,Hail,04-APR-99 04:29:00,,,
5681924,Tornado,22-JAN-99 13:15:00,,,This weak tornado crossed over an open field and no damage was reported.
5686474,Thunderstorm Wind,08-MAR-99 17:45:00,,,
5686475,Thunderstorm Wind,08-MAR-99 18:10:00,,,
5681849,Hail,22-JAN-99 11:40:00,,,
5681850,Hail,22-JAN-99 11:40:00,,,
5699785,Thunderstorm Wind,17-MAY-99 22:40:00,2K,,Several trees were blown down near High School and Highway 65 split.
5681864,Tornado,21-JAN-99 21:21:00,,,Tornado occurred over unpopulated swamp and forest area.
5681163,Hail,02-JAN-99 05:05:00,,,The West Feliciana Sheriff's Office reported 0.75 inch diameter hail.
5680462,Thunderstorm Wind,02-JAN-99 05:05:00,.5K,,The West Feliciana Sheriff's Office reported several trees blown down.
5681921,Thunderstorm Wind,22-JAN-99 12:15:00,1K,,A few trees were blown down.
5681922,Hail,22-JAN-99 13:00:00,5K,,Golfball size hail caused minor damage to a couple of roofs and automobiles.
5681844,Hail,22-JAN-99 06:18:00,,,
5681845,Hail,22-JAN-99 06:30:00,,,
5681842,Hail,22-JAN-99 06:05:00,,,
5681843,Hail,22-JAN-99 06:12:00,,,
5718855,Thunderstorm Wind,20-AUG-99 18:45:00,.5K,,Thunderstorm wind gusts blew down several trees.
5718856,Thunderstorm Wind,02-AUG-99 16:10:00,.5K,,Sheriffs Office reported thunderstorm wind gusts blew down several trees.
5720568,Thunderstorm Wind,12-DEC-99 15:30:00,10K,,Trees and power lines were blown down.
5708736,Thunderstorm Wind,16-JUL-99 16:45:00,.5K,,The West Feliciana Sheriff's Office reported trees blown down just northwest of St. Francisville.
5697489,Hail,09-MAY-99 15:30:00,,,
5697490,Hail,09-MAY-99 16:20:00,,,
5698130,Thunderstorm Wind,31-MAY-99 16:15:00,5K,Trees were blown down for the second time in an hour near Dry Creek.,
5131736,Thunderstorm Wind,03-JAN-00 12:40:00,5K,,A tractor-trailer truck was blown off of the road and several power lines were blown down.
5131737,Thunderstorm Wind,03-JAN-00 13:00:00,2K,,Several trees were blown down.
5129595,Thunderstorm Wind,09-JAN-00 22:00:00,23K,,Numerous trees and powerlines toppled as line of thunderstorms moved across the region.  Approximately 1500 people were without power.  A pine tree snapped and crushed a carport and caved a portion of a roof into a house.
5133429,Thunderstorm Wind,26-FEB-00 16:11:00,5K,Trees blown down on power lines.,
5134029,Hail,10-MAR-00 13:10:00,2K,,Car windshields broken.
5134560,Thunderstorm Wind,10-MAR-00 16:05:00,25K,,Numerous trees down including one crushed mobile home.
5136700,Hail,18-MAR-00 17:40:00,,,
5133430,Thunderstorm Wind,26-FEB-00 16:23:00,5K,Trees were blown down on power lines.,
5134662,Thunderstorm Wind,13-FEB-00 14:20:00,30K,,A trailer was overturned near cotton plant on old union highway.
5136545,Hail,27-MAR-00 01:25:00,,,
5136546,Hail,27-MAR-00 01:30:00,,,
5136549,Hail,27-MAR-00 00:54:00,,,
5136550,Thunderstorm Wind,27-MAR-00 01:08:00,,,Several trees down in town.
5134222,Thunderstorm Wind,10-MAR-00 16:15:00,,,Several large trees down.
5134553,Thunderstorm Wind,10-MAR-00 13:30:00,,,Trees toppled along Hwy 4.
5134554,Hail,10-MAR-00 13:50:00,,,
5134555,Hail,10-MAR-00 14:25:00,,,
5134556,Thunderstorm Wind,10-MAR-00 14:35:00,,,Several trees down along Hwy 505.
5134557,Hail,10-MAR-00 14:46:00,,,
5137213,Hail,10-MAR-00 16:45:00,,,
5137215,Thunderstorm Wind,10-MAR-00 17:20:00,10K,Numerous trees were blown down. One tree fell on a house, causing some damage.
5136145,Thunderstorm Wind,10-MAR-00 14:00:00,2K,,A few trees were blown down.
5135879,Thunderstorm Wind,10-MAR-00 17:20:00,10K,,Numerous trees were blown down.  A shed was destroyed.  Several buildings received minor damage.
5135878,Thunderstorm Wind,10-MAR-00 17:00:00,10K,,Several trees and power lines were blown down throughout  the parish.
5135236,Thunderstorm Wind,13-FEB-00 15:20:00,5K,,Several trees and power lines were blown down.
5135859,Hail,21-MAR-00 15:45:00,,,
5135876,Hail,10-MAR-00 17:36:00,,,
5135877,Thunderstorm Wind,10-MAR-00 17:30:00,100K,,Several businesses
5135842,Hail,18-MAR-00 17:05:00,,,
5135488,Hail,18-MAR-00 15:05:00,,,
5135489,Hail,18-MAR-00 15:15:00,,,
5135852,Thunderstorm Wind,19-MAR-00 06:00:00,5K,Trees were blown down in Elizabeth and Oakdale.,
5135937,Hail,27-MAR-00 01:40:00,,,
5135938,Thunderstorm Wind,27-MAR-00 01:45:00,100K,Trees were blown down across many roads in the parish. One mobile home lost part of its roof. An apartment complex lost a large section of its roof, causing significant damage to at least 4 apartments.
5135939,Thunderstorm Wind,27-MAR-00 02:20:00,5K,Trees were blown down across the road.,
5135854,Thunderstorm Wind,19-MAR-00 06:15:00,10K,Trees were blown down across the parish, including Woodworth
5136142,Hail,10-MAR-00 13:00:00,,,
5136143,Hail,10-MAR-00 14:00:00,15K,,Quarter sized hail caused damage to several cars and homes.
5135857,Thunderstorm Wind,19-MAR-00 09:13:00,5K,Trees were blown down.,
5139382,Thunderstorm Wind,27-MAR-00 03:15:00,.5K,,Several trees were blown down blocking roadways.
5139110,Hail,23-APR-00 08:55:00,,,
5139111,Hail,23-APR-00 09:00:00,,,
5139112,Hail,23-APR-00 09:05:00,,,
5139113,Hail,23-APR-00 09:30:00,,,
5139114,Hail,23-APR-00 09:40:00,,,
5139209,Thunderstorm Wind,23-APR-00 20:25:00,,,Numerous trees down in town.
5139268,Tornado,23-APR-00 20:50:00,750K,,A high precipitation supercell produced a tornado as part of an outbreak of tornadoes across the region.  Damage consisted of large pine and oak trees snapped and broken as well as damage to homes.  Most damage to residences were from falling trees.  One manufactured home was completely destroyed.  A number of outbuildings were damaged by either falling trees or high wind.
5139198,Hail,23-APR-00 20:42:00,,,
5135490,Hail,18-MAR-00 15:40:00,,,
5135491,Hail,18-MAR-00 15:30:00,,,
5140580,Thunderstorm Wind,02-APR-00 23:09:00,2K,Trees were blown down.,
5140629,Hail,03-APR-00 10:15:00,,,
5140575,Thunderstorm Wind,02-APR-00 19:35:00,2K,Trees were blown down along Highways 360 and 10.,
5140579,Thunderstorm Wind,02-APR-00 23:35:00,2K,Trees were blown down.,
5140567,Tornado,02-APR-00 17:25:00,50K,A small tornado formed ahead of a bow-echo thunderstorm complex near Mamou, destroying one mobile home and doing minor damage to five other homes. No one was injured. The woman living in the mobile home had left for church a few minutes earlier. Eyewitnesses saw the tornado move southeast across a field before it struck the mobile home. Another mobile home just 25 feet away was undamaged. Wind speeds were estimated to be 100 mph. Hail the size of marbles was also reported with this tornado.
5140564,Thunderstorm Wind,02-APR-00 17:30:00,2K,Several large trees were blown down.,
5140565,Hail,02-APR-00 17:45:00,,,
5140571,Thunderstorm Wind,02-APR-00 18:45:00,2K,Large trees were blown down in Simmesport.,
5140941,Hail,01-APR-00 22:00:00,15K,,A few automobiles and homes were damaged.
5140942,Thunderstorm Wind,02-APR-00 16:00:00,40K,,A barn was destroyed.  Several trees were blown down.
